Drug1,Drug2,d_A,d_B,d_AB,s_AB,AB_Min,AB_Mean
CLOUD001,CLOUD123,0,0,2.0,2.0,2.0,2.0
CLOUD001,CLOUD124,0,3.0,3.0,1.5,3.0,3.0
CLOUD001,CLOUD125,0,0,None,None,None,None
CLOUD001,CLOUD126,0,2.2,2.81818181818,1.71818181818,2.0,2.9
CLOUD001,CLOUD127,0,0,None,None,None,None
CLOUD001,CLOUD128,0,0,3.0,3.0,3.0,3.0
CLOUD001,CLOUD129,0,0,2.0,2.0,2.0,2.0
CLOUD001,CLOUD130,0,0,None,None,None,None
CLOUD001,CLOUD131,0,0,None,None,None,None
CLOUD001,CLOUD132,0,0,3.0,3.0,3.0,3.0
