Drug1,Drug2,d_A,d_B,d_AB,s_AB,AB_Min,AB_Mean
CLOUD001,CLOUD122,0,3.0,2.25,0.75,2.0,2.3333333333333335
CLOUD001,CLOUD123,0,0,2.0,2.0,2.0,2.0
CLOUD001,CLOUD124,0,2.0,2.33333333333,1.33333333333,2.0,2.5
CLOUD001,CLOUD125,0,2.5,3.28571428571,2.03571428571,3.0,3.3333333333333335
CLOUD001,CLOUD126,0,3.0,3.0,1.5,3.0,3.0
CLOUD001,CLOUD127,0,4.0,3.0,1.0,3.0,3.0
CLOUD001,CLOUD128,0,0,None,None,None,None
CLOUD001,CLOUD129,0,3.0,3.0,1.5,3.0,3.0
CLOUD001,CLOUD130,0,0,None,None,None,None
CLOUD001,CLOUD131,0,0,None,None,None,None
CLOUD001,CLOUD132,0,0,None,None,None,None
CLOUD001,CLOUD133,0,1.3,2.72727272727,2.07727272727,2.0,2.8
CLOUD001,CLOUD134,0,2.5,2.71428571429,1.46428571429,2.0,2.8333333333333335
CLOUD001,CLOUD135,0,0,None,None,None,None
CLOUD001,CLOUD136,0,1.33333333333,1.5,0.833333333333,1.0,1.6666666666666667
CLOUD001,CLOUD137,0,0,4.0,4.0,4.0,4.0
CLOUD001,CLOUD138,0,0,None,None,None,None
CLOUD001,CLOUD139,0,2.0,2.0,1.0,2.0,2.0
CLOUD001,CLOUD140,0,0,None,None,None,None
CLOUD001,CLOUD141,0,0,2.0,2.0,2.0,2.0
CLOUD001,CLOUD142,0,1.33333333333,1.5,0.833333333333,1.0,1.6666666666666667
CLOUD001,CLOUD143,0,1.25,2.2,1.575,2.0,2.25
CLOUD001,CLOUD144,0,0,None,None,None,None
CLOUD001,CLOUD145,0,4.0,3.0,1.0,3.0,3.0
CLOUD001,CLOUD146,0,0,2.0,2.0,2.0,2.0
CLOUD001,CLOUD147,0,2.25,2.66666666667,1.54166666667,2.0,2.75
CLOUD001,CLOUD148,0,0,2.0,2.0,2.0,2.0
CLOUD001,CLOUD149,0,0,3.0,3.0,3.0,3.0
CLOUD001,CLOUD150,0,1.75,2.6,1.725,2.0,2.75
CLOUD001,CLOUD151,0,0,None,None,None,None
CLOUD001,CLOUD152,0,1.0,2.28571428571,1.78571428571,2.0,2.3333333333333335
CLOUD001,CLOUD153,0,0,None,None,None,None
