Drug1,Drug2,Batch,InteractionType,Value,MahalanobisDistance
CLOUD131,CLOUD031,Batch2,Decreasing,0.90364603698,4.69320354722
CLOUD112,CLOUD199,Batch1,Decreasing,-0.0373363319432,5.28151788103
CLOUD006,CLOUD178,Batch2,Decreasing,0.87308000993,5.56607458049
CLOUD148,CLOUD104,Batch2,Decreasing,0.421028962142,5.01856396183
CLOUD059,CLOUD178,Batch2,Decreasing,0.858472968956,3.31397605064
CLOUD141,CLOUD156,Batch1,Decreasing,0.319208490405,4.21556865242
CLOUD181,CLOUD031,Batch2,Decreasing,0.905331306748,6.11916241411
CLOUD143,CLOUD031,Batch1,Decreasing,0.285002056147,3.09402609113
CLOUD209,CLOUD063,Batch2,Decreasing,0.385952823267,10.8584053346
CLOUD115,CLOUD143,Batch2,Decreasing,0.433826191247,5.32724902323
CLOUD112,CLOUD031,Batch2,Decreasing,0.139394879689,16.9197495505
CLOUD128,CLOUD103,Batch2,Decreasing,0.546184974158,3.62096068942
CLOUD099,CLOUD101,Batch2,Decreasing,0.318052436033,3.89448427711
CLOUD099,CLOUD104,Batch2,Decreasing,0.462234129849,4.29883805795
CLOUD210,CLOUD089,Batch2,Decreasing,0.84534187347,4.55644157439
CLOUD147,CLOUD209,Batch2,Decreasing,0.91312351571,4.44794709677
CLOUD234,CLOUD103,Batch2,Decreasing,0.642714339228,3.93442917596
CLOUD234,CLOUD102,Batch2,Decreasing,0.281685528241,5.79203948367
CLOUD128,CLOUD031,Batch2,Decreasing,0.90285567639,4.15497264177
CLOUD037,CLOUD047,Batch1,Decreasing,-0.140774339247,4.42847795353
CLOUD181,CLOUD117,Batch1,Decreasing,0.775534791488,3.67211927234
CLOUD056,CLOUD046,Batch2,Decreasing,0.658073037134,4.15205356486
CLOUD201,CLOUD199,Batch1,Decreasing,-0.44855314467,6.00452858699
CLOUD227,CLOUD089,Batch1,Decreasing,0.458513722983,5.12257626273
CLOUD143,CLOUD063,Batch2,Decreasing,-0.315155056697,3.86287747896
