Drug1,Drug2,Batch,Plate,Well,S1,S2,C,Expected,Difference
CLOUD012,CLOUD006,Batch2,1315096,I07,0.03411392917915901,0.04795667558004488,0.10947249007373805,0.08043461412479833,0.029037875948939723
CLOUD012,CLOUD007,Batch1,1315043,F12,0.14296205951397356,0.10912643768606309,0,0.2364875569210138,-0.2364875569210138
CLOUD012,CLOUD008,Batch1,1315016,D10,0.14296205951397356,0.13561789353582246,0.27109152666850267,0.259191739682968,0.011899786985534677
CLOUD012,CLOUD009,Batch2,1315065,G12,0.03411392917915901,0.06895713475407189,0.08313750911595505,0.10071866512183276,-0.017581156005877716
CLOUD012,CLOUD010,Batch2,1315113,J19,0.03411392917915901,0.1756475704291927,0,0.20376947083023889,-0.20376947083023889
CLOUD012,CLOUD011,Batch2,1315119,J19,0.03411392917915901,0,0,0.03411392917915901,-0.03411392917915901
CLOUD013,CLOUD001,Batch1,1315048,F04,0.06637290002754058,0.2966125034425777,0,0.3432983714322056,-0.3432983714322056
CLOUD013,CLOUD002,Batch1,1315050,O16,0.06637290002754058,0.2708292350264258,0.37023776737354264,0.31922641331302215,0.051011354060520486
CLOUD013,CLOUD003,Batch1,1315050,M17,0.06637290002754058,0.30842437039077075,0.0021114477187184014,0.35432625051630756,-0.35221480279758915
CLOUD013,CLOUD004,Batch2,1315088,H10,0.04512060070766825,0,0.11190341139291801,0.04512060070766825,0.06678281068524977
CLOUD013,CLOUD005,Batch2,1315095,H10,0.04512060070766825,0.007941009642654713,0.03695000405153564,0.05270330722502099,-0.015753303173485354
CLOUD013,CLOUD006,Batch2,1315112,G01,0.04512060070766825,0.04795667558004488,0.1593063771169274,0.09091344227759873,0.06839293483932868
CLOUD013,CLOUD007,Batch1,1315029,O15,0.06637290002754058,0.10912643768606309,0.5116129624529514,0.16825629957470495,0.34335666287824645
CLOUD013,CLOUD008,Batch2,1315099,G16,0.04512060070766825,0.032358263781973415,0.15363422737217414,0.07601884018994184,0.07761538718223229
CLOUD013,CLOUD009,Batch1,1315018,C24,0.06637290002754058,0.3235498550838677,0.7025612778848802,0.3684478129260015,0.3341134649588787
CLOUD013,CLOUD010,Batch2,1315066,L05,0.04512060070766825,0.1756475704291927,0.13378170326553773,0.2128428472462533,-0.07906114398071556
CLOUD013,CLOUD011,Batch1,1315017,J10,0.06637290002754058,0.23568215498813128,0.03699623611493616,0.28641214690436934,-0.24941591078943318
CLOUD013,CLOUD012,Batch2,1315110,P22,0.04512060070766825,0.03411392917915901,0.47654160926991335,0.07769528890976474,0.3988463203601486
CLOUD014,CLOUD001,Batch2,1315123,M07,0.09171325932528432,0.027428895551414093,0,0.11662656146598543,-0.11662656146598543
CLOUD014,CLOUD002,Batch1,1315062,C02,0.13247039383090053,0.2708292350264258,0.3537133939227026,0.3674227734324542,-0.013709379509751596
CLOUD014,CLOUD003,Batch1,1315007,C23,0.13247039383090053,0.30842437039077075,0.621775452125218,0.4000376664089583,0.22173778571625968
CLOUD014,CLOUD004,Batch2,1315090,G15,0.09171325932528432,0,0.08394781622234837,0.09171325932528432,-0.007765443102935948
CLOUD014,CLOUD005,Batch1,1315018,C08,0.13247039383090053,0.048701000642614484,0.2701735059212338,0.17471995373842894,0.09545355218280485
CLOUD014,CLOUD006,Batch2,1315076,J08,0.09171325932528432,0.04795667558004488,0.16092699132971405,0.135271671881478,0.02565531944823604
CLOUD014,CLOUD007,Batch1,1315015,I16,0.13247039383090053,0.10912643768606309,0.05811071330212059,0.22714080933932762,-0.16903009603720703
CLOUD014,CLOUD008,Batch1,1315035,K05,0.13247039383090053,0.13561789353582246,0.11410997888552278,0.25012293159951543,-0.13601295271399266
CLOUD014,CLOUD009,Batch1,1315052,C14,0.13247039383090053,0.3235498550838677,0.23896080051409158,0.41315947218787746,-0.1741986716737859
CLOUD014,CLOUD010,Batch1,1315040,E05,0.13247039383090053,0.42531901220967594,0.14807674653447164,0.5014472289893911,-0.3533704824549194
CLOUD014,CLOUD011,Batch1,1315023,D13,0.13247039383090053,0.23568215498813128,0.10951987514917834,0.3369316409288387,-0.22741176577966038
CLOUD014,CLOUD012,Batch2,1315069,C20,0.09171325932528432,0.03411392917915901,0.07138805607325187,0.12269848887103073,-0.05131043279777886
CLOUD014,CLOUD013,Batch1,1315045,L06,0.13247039383090053,0.06637290002754058,0.08656935646745613,0.19005084965209385,-0.10348149318463772
CLOUD015,CLOUD001,Batch2,1315096,M15,0.09245604083947827,0.027428895551414093,0.2014423466493802,0.11734896930360904,0.08409337734577117
CLOUD015,CLOUD002,Batch1,1315030,H15,0.07161873286907704,0.2708292350264258,0,0.32305152125900877,-0.32305152125900877
CLOUD015,CLOUD003,Batch1,1315007,P10,0.07161873286907704,0.30842437039077075,0.8503626181951712,0.35795414066651793,0.4924084775286533
CLOUD015,CLOUD004,Batch1,1315034,O20,0.07161873286907704,0.15465589522323198,0.6263655558615625,0.2151983688456884,0.41116718701587407
CLOUD015,CLOUD005,Batch2,1315116,P15,0.09245604083947827,0.007941009642654713,0.2541123085649462,0.09966285617030501,0.1544494523946412
CLOUD015,CLOUD006,Batch2,1315065,K18,0.09245604083947827,0.04795667558004488,0.27761121465035254,0.1359788320635689,0.14163238258678365
CLOUD015,CLOUD007,Batch2,1315070,D17,0.09245604083947827,0.027145288064176504,0.17713313345758053,0.11709158304179386,0.06004155041578667
CLOUD015,CLOUD008,Batch1,1315044,J20,0.07161873286907704,0.13561789353582246,0.3720738088680804,0.19752384471549048,0.17454996415258991
CLOUD015,CLOUD009,Batch1,1315049,O15,0.07161873286907704,0.3235498550838677,0.5116129624529514,0.37199635731186464,0.13961660514108676
CLOUD015,CLOUD010,Batch1,1315013,A18,0.07161873286907704,0.42531901220967594,0.5336454603874048,0.4664769363591685,0.06716852402823631
CLOUD015,CLOUD011,Batch1,1315053,M08,0.07161873286907704,0.23568215498813128,0.12512622785274943,0.29042163055710496,-0.16529540270435553
CLOUD015,CLOUD012,Batch1,1315055,G08,0.07161873286907704,0.14296205951397356,0.008537592949600619,0.20434203083230623,-0.1958044378827056
CLOUD015,CLOUD013,Batch2,1315070,P21,0.09245604083947827,0.04512060070766825,0.44088809658860717,0.13340496944541655,0.3074831271431906
CLOUD015,CLOUD014,Batch2,1315095,A04,0.09245604083947827,0.09171325932528432,0.16416821975528734,0.17568985531506243,-0.01152163555977509
CLOUD016,CLOUD001,Batch1,1315038,C07,0.3803359955935004,0.2966125034425777,0.28210777563572936,0.5641360872337647,-0.2820283115980354
CLOUD016,CLOUD002,Batch1,1315015,P01,0.3803359955935004,0.2708292350264258,0.7640686679518957,0.5481591238803245,0.21590954407157115
CLOUD016,CLOUD003,Batch2,1315088,D17,0.25019582421737846,0.03924587418631666,0.12729924641439114,0.27962254456451807,-0.15232329815012693
CLOUD016,CLOUD004,Batch2,1315122,N16,0.25019582421737846,0,0.0584231423709587,0.25019582421737846,-0.19177268184641977
CLOUD016,CLOUD005,Batch2,1315069,J10,0.25019582421737846,0.007941009642654713,0.04991491775382881,0.256150026407371,-0.2062351086535422
CLOUD016,CLOUD006,Batch2,1315083,I24,0.25019582421737846,0.04795667558004488,0.24762985171379961,0.28615393982394854,-0.03852408811014893
CLOUD016,CLOUD007,Batch1,1315030,P22,0.3803359955935004,0.10912643768606309,0.6722665932250069,0.44795772095666264,0.22430887226834428
CLOUD016,CLOUD008,Batch2,1315116,P19,0.25019582421737846,0.032358263781973415,0.1499878453934042,0.2744581855221777,-0.1244703401287735
CLOUD016,CLOUD009,Batch2,1315106,N23,0.25019582421737846,0.06895713475407189,0.5401507171217892,0.3019001718059865,0.2382505453158027
CLOUD016,CLOUD010,Batch2,1315072,K19,0.25019582421737846,0.1756475704291927,0.21238149258569006,0.38189710599125926,-0.1695156134055692
CLOUD016,CLOUD011,Batch1,1315016,D20,0.3803359955935004,0.23568215498813128,0.4179748462315248,0.5263797435205991,-0.10840489728907432
CLOUD016,CLOUD012,Batch1,1315010,C07,0.3803359955935004,0.14296205951397356,0.20866611585421826,0.46892443787012955,-0.26025832201591126
CLOUD016,CLOUD013,Batch2,1315090,A04,0.25019582421737846,0.04512060070766825,0.0069686411149826885,0.28402743904180844,-0.27705879792682575
CLOUD016,CLOUD014,Batch2,1315104,D24,0.25019582421737846,0.09171325932528432,0.687626610485374,0.3189628090341111,0.3686638014512629
CLOUD016,CLOUD015,Batch2,1315114,H13,0.25019582421737846,0.09245604083947827,0.003727412689409396,0.31951974971514785,-0.31579233702573845
CLOUD017,CLOUD001,Batch1,1315028,K22,0.617972223315104,0.2966125034425777,0.48407234003488475,0.7312864385422131,-0.24721409850732834
CLOUD017,CLOUD002,Batch1,1315042,K18,0.617972223315104,0.2708292350264258,0,0.7214365138335206,-0.7214365138335206
CLOUD017,CLOUD003,Batch2,1315114,M08,0.42130567485076853,0.03924587418631666,0.04910461064743548,0.44401703952791066,-0.3949124288804752
CLOUD017,CLOUD004,Batch1,1315046,F22,0.617972223315104,0.15465589522323198,0.27476360965757823,0.6770550711184475,-0.4022914614608693
CLOUD017,CLOUD005,Batch2,1315074,C17,0.42130567485076853,0.007941009642654713,0,0.4259010920669281,-0.4259010920669281
CLOUD017,CLOUD006,Batch1,1315057,E14,0.617972223315104,0.1878139303091107,0.3922702653079959,0.6897223615415456,-0.29745209623354973
CLOUD017,CLOUD007,Batch2,1315119,H02,0.42130567485076853,0.027145288064176504,0,0.4370144990080486,-0.4370144990080486
CLOUD017,CLOUD008,Batch2,1315110,H17,0.42130567485076853,0.032358263781973415,0.1341868568187344,0.44003121847307847,-0.30584436165434403
CLOUD017,CLOUD009,Batch2,1315104,O18,0.42130567485076853,0.06895713475407189,0.13540231747832437,0.4612107774115008,-0.3258084599331764
CLOUD017,CLOUD010,Batch2,1315065,F15,0.42130567485076853,0.1756475704291927,0,0.5229519270843923,-0.5229519270843923
CLOUD017,CLOUD011,Batch2,1315110,J17,0.42130567485076853,0,0.13256624260594774,0.42130567485076853,-0.2887394322448208
CLOUD017,CLOUD012,Batch1,1315048,H10,0.617972223315104,0.14296205951397356,0.0333241531258606,0.6725877010615211,-0.6392635479356605
CLOUD017,CLOUD013,Batch2,1315094,H18,0.42130567485076853,0.04512060070766825,0.19901142533020025,0.44741671042762055,-0.2484052850974203
CLOUD017,CLOUD014,Batch2,1315106,P07,0.42130567485076853,0.09171325932528432,0.4874807552062232,0.47437961756325037,0.013101137642972827
CLOUD017,CLOUD015,Batch1,1315054,H22,0.617972223315104,0.07161873286907704,0.36472964288992926,0.645332568602067,-0.28060292571213774
CLOUD017,CLOUD016,Batch1,1315020,M02,0.617972223315104,0.3803359955935004,0.342697144955476,0.7632711381049254,-0.42057399314944943
CLOUD018,CLOUD001,Batch2,1315116,M06,0.29462766388461237,0.027428895551414093,0,0.3139752480167783,-0.3139752480167783
CLOUD018,CLOUD002,Batch2,1315110,C24,0.29462766388461237,0,0.30111012073575893,0.29462766388461237,0.0064824568511465674
CLOUD018,CLOUD003,Batch1,1315019,H14,0.4738211083570489,0.30842437039077075,0.09207748095106946,0.6361075017249397,-0.5440300207738702
CLOUD018,CLOUD004,Batch2,1315118,O08,0.29462766388461237,0,0,0.29462766388461237,-0.29462766388461237
CLOUD018,CLOUD005,Batch2,1315113,G07,0.29462766388461237,0.007941009642654713,0.08151689490316841,0.30022903240736654,-0.21871213750419813
CLOUD018,CLOUD006,Batch1,1315056,J11,0.4738211083570489,0.1878139303091107,0.1664371614798494,0.5726448340422032,-0.4062076725623538
CLOUD018,CLOUD007,Batch2,1315106,J17,0.29462766388461237,0.027145288064176504,0.18807227939389037,0.3137751991409657,-0.12570291974707531
CLOUD018,CLOUD008,Batch1,1315009,J08,0.4738211083570489,0.13561789353582246,0.08748737721472502,0.5451803812646797,-0.4576930040499547
CLOUD018,CLOUD009,Batch2,1315073,E05,0.29462766388461237,0.06895713475407189,0.0029171055830160735,0.34326811911791566,-0.3403510135348996
CLOUD018,CLOUD010,Batch2,1315085,H16,0.29462766388461237,0.1756475704291927,0.2512762336925696,0.4185246009712441,-0.16724836727867454
CLOUD018,CLOUD011,Batch1,1315039,E19,0.4738211083570489,0.23568215498813128,0.2701735059212338,0.597832083448726,-0.32765857752749217
CLOUD018,CLOUD012,Batch1,1315018,N12,0.4738211083570489,0.14296205951397356,0.2582392362067382,0.5490447263791052,-0.29080549017236695
CLOUD018,CLOUD013,Batch2,1315113,O05,0.29462766388461237,0.04512060070766825,0.015882019285309242,0.32645448741270994,-0.3105724681274007
CLOUD018,CLOUD014,Batch2,1315097,A11,0.29462766388461237,0.09171325932528432,0.08678389109472501,0.3593196598676445,-0.2725357687729195
CLOUD018,CLOUD015,Batch1,1315005,D18,0.4738211083570489,0.07161873286907704,0.1912237216561094,0.5115053738389724,-0.32028165218286303
CLOUD018,CLOUD016,Batch1,1315020,M03,0.4738211083570489,0.3803359955935004,0.284861837877536,0.6739458809703553,-0.38908404309281935
CLOUD018,CLOUD017,Batch2,1315088,O04,0.29462766388461237,0.42130567485076853,0.42711287577992063,0.5918050319727689,-0.16469215619284827
CLOUD019,CLOUD001,Batch1,1315054,M16,0.2756816304048471,0.2966125034425777,0.09483154319287612,0.4905235152999116,-0.3956919721070355
CLOUD019,CLOUD002,Batch1,1315039,B20,0.2756816304048471,0.2708292350264258,0.40604057651702924,0.4718482203578903,-0.06580764384086107
CLOUD019,CLOUD003,Batch1,1315052,D21,0.2756816304048471,0.30842437039077075,0.2839438171302671,0.49907906750970166,-0.21513525037943454
CLOUD019,CLOUD004,Batch1,1315034,M21,0.2756816304048471,0.15465589522323198,0.6061690994216469,0.3877017362812173,0.21846736314042958
CLOUD019,CLOUD005,Batch2,1315069,O08,0.16761202495745897,0.007941009642654713,0.4728952272911434,0.17422202589370162,0.2986732013974418
CLOUD019,CLOUD006,Batch2,1315067,G15,0.16761202495745897,0.04795667558004488,0.1435053885422576,0.2075305850333046,-0.06402519649104699
CLOUD019,CLOUD007,Batch2,1315090,O18,0.16761202495745897,0.027145288064176504,0.33068633011911525,0.1902074363211453,0.14047889379796993
CLOUD019,CLOUD008,Batch2,1315118,E12,0.16761202495745897,0.032358263781973415,0.015071712178915918,0.19454665462282822,-0.1794749424439123
CLOUD019,CLOUD009,Batch1,1315056,M03,0.2756816304048471,0.3235498550838677,0.09483154319287612,0.5100347339219422,-0.4152031907290661
CLOUD019,CLOUD010,Batch2,1315086,M01,0.16761202495745897,0.1756475704291927,0.1961753504578236,0.3138189504281568,-0.11764359997033316
CLOUD019,CLOUD011,Batch1,1315052,A23,0.2756816304048471,0.23568215498813128,0.6419719085651335,0.44639054464852257,0.19558136391661096
CLOUD019,CLOUD012,Batch2,1315082,P18,0.16761202495745897,0.03411392917915901,0.19495988979823362,0.1960080493876438,-0.0010481595894101803
CLOUD019,CLOUD013,Batch2,1315109,C05,0.16761202495745897,0.04512060070766825,0.05437160683899208,0.205169870413218,-0.1507982635742259
CLOUD019,CLOUD014,Batch2,1315068,K10,0.16761202495745897,0.09171325932528432,0.03938092537071561,0.2439530391717838,-0.20457211380106818
CLOUD019,CLOUD015,Batch2,1315106,C14,0.16761202495745897,0.09245604083947827,0.1362126245847177,0.24457132157228278,-0.10835869698756509
CLOUD019,CLOUD016,Batch2,1315113,B19,0.16761202495745897,0.25019582421737846,0.27801636820354925,0.3758720204418622,-0.09785565223831294
CLOUD019,CLOUD017,Batch1,1315043,H12,0.2756816304048471,0.617972223315104,0.05627467180758281,0.723290263651535,-0.6670155918439522
CLOUD019,CLOUD018,Batch1,1315044,K17,0.2756816304048471,0.4738211083570489,0.32617277150463597,0.6188789630897931,-0.2927061915851571
CLOUD020,CLOUD001,Batch1,1315020,C24,0.1252573736737878,0.2966125034425777,0.7062333608739557,0.3847169739363409,0.3215163869376148
CLOUD020,CLOUD002,Batch1,1315018,B08,0.1252573736737878,0.2708292350264258,0.40695859726429817,0.3621632500067225,0.04479534725757567
CLOUD020,CLOUD003,Batch2,1315116,P04,0,0.03924587418631666,0,0.03924587418631666,-0.03924587418631666
CLOUD020,CLOUD004,Batch1,1315013,C13,0.1252573736737878,0.15465589522323198,0.03516019462039838,0.26054147763818924,-0.22538128301779087
CLOUD020,CLOUD005,Batch2,1315120,J12,0,0.007941009642654713,0,0.007941009642654713,-0.007941009642654713
CLOUD020,CLOUD006,Batch2,1315087,K18,0,0.04795667558004488,0.29989466007616894,0.04795667558004488,0.25193798449612403
CLOUD020,CLOUD007,Batch1,1315047,A16,0.1252573736737878,0.10912643768606309,0.5740383732672358,0.22071492037691837,0.35332345289031747
CLOUD020,CLOUD008,Batch1,1315043,K11,0.1252573736737878,0.13561789353582246,0.08565133572018724,0.2438881260421418,-0.15823679032195456
CLOUD020,CLOUD009,Batch2,1315067,H24,0,0.06895713475407189,0.4149582691840208,0.06895713475407189,0.3460011344299489
CLOUD020,CLOUD010,Batch1,1315007,B20,0.1252573736737878,0.42531901220967594,0.4960066097493803,0.4973020434405501,-0.0012954336911698006
CLOUD020,CLOUD011,Batch2,1315066,G21,0,0,0.08880965886070831,0,0.08880965886070831
CLOUD020,CLOUD012,Batch2,1315070,I09,0,0.03411392917915901,0.11960132890365459,0.03411392917915901,0.08548739972449558
CLOUD020,CLOUD013,Batch2,1315097,B02,0,0.04512060070766825,0.028036625881209084,0.04512060070766825,-0.017083974826459163
CLOUD020,CLOUD014,Batch2,1315108,E16,0,0.09171325932528432,0.08070658779677507,0.09171325932528432,-0.011006671528509246
CLOUD020,CLOUD015,Batch1,1315005,N19,0.1252573736737878,0.07161873286907704,0.3472872486918204,0.1879053321578397,0.15938191653398073
CLOUD020,CLOUD016,Batch1,1315037,L06,0.1252573736737878,0.3803359955935004,0.0333241531258606,0.45795348134564107,-0.42462932821978044
CLOUD020,CLOUD017,Batch1,1315016,L19,0.1252573736737878,0.617972223315104,0.33627099972459373,0.6658240192930903,-0.3295530195684966
CLOUD020,CLOUD018,Batch2,1315105,P04,0,0.29462766388461237,0.6410339518677579,0.29462766388461237,0.34640628798314554
CLOUD020,CLOUD019,Batch1,1315026,E04,0.1252573736737878,0.2756816304048471,0.08932341870926279,0.3664078470840159,-0.2770844283747531
CLOUD021,CLOUD001,Batch1,1315023,D09,0.19596682885033195,0.2966125034425777,0.11502799963279166,0.43445312059590957,-0.3194251209631179
CLOUD021,CLOUD002,Batch1,1315020,M07,0.19596682885033195,0.2708292350264258,0.23987882126136048,0.41372251752866784,-0.17384369626730736
CLOUD021,CLOUD003,Batch1,1315026,D23,0.19596682885033195,0.30842437039077075,0.696135132653998,0.4439502534354632,0.2521848792185348
CLOUD021,CLOUD004,Batch2,1315116,H14,0.13195851227615277,0,0,0.13195851227615277,-0.13195851227615277
CLOUD021,CLOUD005,Batch1,1315032,O10,0.19596682885033195,0.048701000642614484,0.6107592031579914,0.2351240488351753,0.3756351543228161
CLOUD021,CLOUD006,Batch1,1315023,G21,0.19596682885033195,0.1878139303091107,0.40695859726429817,0.34697545882284897,0.0599831384414492
CLOUD021,CLOUD007,Batch1,1315043,F22,0.19596682885033195,0.10912643768606309,0.24446892499770492,0.2837081045993239,-0.03923917960161896
CLOUD021,CLOUD008,Batch2,1315076,H14,0.13195851227615277,0.032358263781973415,0.0025119520298194117,0.16004682770961765,-0.15753487567979824
CLOUD021,CLOUD009,Batch1,1315002,D02,0.19596682885033195,0.3235498550838677,0.09299550169833834,0.4561116448584296,-0.3631161431600912
CLOUD021,CLOUD010,Batch1,1315017,L12,0.19596682885033195,0.42531901220967594,0.08473331497291835,0.5379374229875221,-0.45320410801460376
CLOUD021,CLOUD011,Batch2,1315122,G16,0.13195851227615277,0,0.08516327688193835,0.13195851227615277,-0.046795235394214416
CLOUD021,CLOUD012,Batch2,1315066,B06,0.13195851227615277,0.03411392917915901,0.09043027307349495,0.16157081811293592,-0.07114054503944096
CLOUD021,CLOUD013,Batch1,1315030,A02,0.19596682885033195,0.06637290002754058,0.3812540163407693,0.24933284213787532,0.13192117420289395
CLOUD021,CLOUD014,Batch2,1315078,N02,0.13195851227615277,0.09171325932528432,0,0.21156942634487558,-0.21156942634487558
CLOUD021,CLOUD015,Batch2,1315086,B11,0.13195851227615277,0.09245604083947827,0.1982011182238069,0.21221419151551024,-0.014013073291703343
CLOUD021,CLOUD016,Batch1,1315010,H22,0.19596682885033195,0.3803359955935004,0.22886257229413381,0.5017695854897403,-0.27290701319560645
CLOUD021,CLOUD017,Batch2,1315116,P08,0.13195851227615277,0.42130567485076853,0.03695000405153564,0.4976693170601133,-0.46071931300857766
CLOUD021,CLOUD018,Batch2,1315109,F16,0.13195851227615277,0.29462766388461237,0.15647030224455077,0.3877075479591533,-0.23123724571460252
CLOUD021,CLOUD019,Batch1,1315008,M11,0.19596682885033195,0.2756816304048471,0.1049297714128339,0.41762400437245195,-0.31269423295961807
CLOUD021,CLOUD020,Batch2,1315104,F20,0.13195851227615277,0,0.03897577181751895,0.13195851227615277,-0.09298274045863382
CLOUD022,CLOUD001,Batch1,1315039,J09,0.2549605906807779,0.2966125034425777,0.10309372991829611,0.4759485950423318,-0.37285486512403565
CLOUD022,CLOUD002,Batch2,1315085,O09,0.10663641520136141,0,0.2824730572887125,0.10663641520136141,0.1758366420873511
CLOUD022,CLOUD003,Batch2,1315076,J23,0.10663641520136141,0.03924587418631666,0.4664127704399968,0.1416972500530056,0.3247155203869912
CLOUD022,CLOUD004,Batch1,1315053,G16,0.2549605906807779,0.15465589522323198,0,0.37018532750563016,-0.37018532750563016
CLOUD022,CLOUD005,Batch2,1315099,L13,0.10663641520136141,0.007941009642654713,0.11919617535045791,0.11373062404264397,0.00546555130781394
CLOUD022,CLOUD006,Batch1,1315045,D05,0.2549605906807779,0.1878139303091107,0.26007527770127603,0.3948893703801993,-0.13481409267892325
CLOUD022,CLOUD007,Batch1,1315010,J04,0.2549605906807779,0.10912643768606309,0.026898007894978385,0.3362640873555133,-0.3093660794605349
CLOUD022,CLOUD008,Batch1,1315047,B21,0.2549605906807779,0.13561789353582246,0.39318828605526485,0.3560012659738242,0.03718702008144065
CLOUD022,CLOUD009,Batch1,1315053,O15,0.2549605906807779,0.3235498550838677,0.4042045350224915,0.4960179835977826,-0.09181344857529111
CLOUD022,CLOUD010,Batch1,1315019,M24,0.2549605906807779,0.42531901220967594,0.8613788671623979,0.5718400163097099,0.28953885085268793
CLOUD022,CLOUD011,Batch1,1315043,O07,0.2549605906807779,0.23568215498813128,0.42807307445148257,0.4305530842202166,-0.002480009768734026
CLOUD022,CLOUD012,Batch1,1315002,E19,0.2549605906807779,0.14296205951397356,0.19214174240337828,0.36147295905612825,-0.16933121665274997
CLOUD022,CLOUD013,Batch2,1315114,C03,0.10663641520136141,0.04512060070766825,0,0.1469455167978319,-0.1469455167978319
CLOUD022,CLOUD014,Batch1,1315047,I10,0.2549605906807779,0.13247039383090053,0.05902873404938948,0.3536562546528368,-0.2946275206034473
CLOUD022,CLOUD015,Batch1,1315042,E21,0.2549605906807779,0.07161873286907704,0.00027540622418062476,0.30831936911374624,-0.3080439628895656
CLOUD022,CLOUD016,Batch2,1315082,M17,0.10663641520136141,0.25019582421737846,0.21886394943683665,0.33015225362584866,-0.111288304189012
CLOUD022,CLOUD017,Batch2,1315070,O06,0.10663641520136141,0.42130567485076853,0.11149825783972135,0.4830155631820536,-0.37151730534233224
CLOUD022,CLOUD018,Batch1,1315055,J02,0.2549605906807779,0.4738211083570489,0.23712475901955382,0.6079759893740928,-0.370851230354539
CLOUD022,CLOUD019,Batch1,1315024,I17,0.2549605906807779,0.2756816304048471,0.13430643532543832,0.4603542697577653,-0.326047834432327
CLOUD022,CLOUD020,Batch1,1315023,L19,0.2549605906807779,0.1252573736737878,0.35922151840631594,0.34828227037557385,0.010939248030742088
CLOUD022,CLOUD021,Batch2,1315109,G01,0.10663641520136141,0.13195851227615277,0.16659914107446733,0.22452334477308042,-0.05792420369861309
CLOUD023,CLOUD001,Batch1,1315037,L18,0.5549129410324674,0.2966125034425777,0.1756173689525383,0.6869313278427214,-0.511313958890183
CLOUD023,CLOUD002,Batch1,1315023,N05,0.5549129410324674,0.2708292350264258,0.07463508675296057,0.6754555287328059,-0.6008204419798453
CLOUD023,CLOUD003,Batch1,1315028,N11,0.5549129410324674,0.30842437039077075,0.3867621408243826,0.6921886369636084,-0.30542649613922584
CLOUD023,CLOUD004,Batch1,1315056,P18,0.5549129410324674,0.15465589522323198,0.7034792986321491,0.6237482785893665,0.07973102004278254
CLOUD023,CLOUD005,Batch1,1315047,O02,0.5549129410324674,0.048701000642614484,0.3169925640319471,0.5765891261772645,-0.25959656214531746
CLOUD023,CLOUD006,Batch1,1315055,O15,0.5549129410324674,0.1878139303091107,0.4978426512439181,0.6385064909068825,-0.14066383966296442
CLOUD023,CLOUD007,Batch1,1315050,M08,0.5549129410324674,0.10912643768606309,0.05627467180758281,0.6034837062377609,-0.5472090344301781
CLOUD023,CLOUD008,Batch2,1315079,I23,0.2933446776328229,0.032358263781973415,0.2857142857142858,0.3162108169569155,-0.030496531242629688
CLOUD023,CLOUD009,Batch1,1315012,P09,0.5549129410324674,0.3235498550838677,0.6860369044340402,0.6989207944611174,-0.012883890027077238
CLOUD023,CLOUD010,Batch1,1315038,K19,0.5549129410324674,0.42531901220967594,0.17010924446892497,0.7442169292998482,-0.5741076848309232
CLOUD023,CLOUD011,Batch2,1315107,P18,0.2933446776328229,0,0.5348837209302326,0.2933446776328229,0.24153904329740972
CLOUD023,CLOUD012,Batch2,1315124,C03,0.2933446776328229,0.03411392917915901,0,0.31745146725413254,-0.31745146725413254
CLOUD023,CLOUD013,Batch1,1315039,M03,0.5549129410324674,0.06637290002754058,0.3555494354172404,0.5844546599008714,-0.22890522448363104
CLOUD023,CLOUD014,Batch2,1315118,I17,0.2933446776328229,0.09171325932528432,0.05396645328579542,0.35815434046667616,-0.30418788718088074
CLOUD023,CLOUD015,Batch1,1315050,O17,0.5549129410324674,0.07161873286907704,0.33259891673551817,0.5867895122121463,-0.2541905954766281
CLOUD023,CLOUD016,Batch2,1315122,E22,0.2933446776328229,0.25019582421737846,0.23142370958593314,0.470146888450076,-0.23872317886414288
CLOUD023,CLOUD017,Batch2,1315100,P02,0.2933446776328229,0.42130567485076853,0.09934365124382151,0.5910625751096138,-0.4917189238657923
CLOUD023,CLOUD018,Batch2,1315083,G23,0.2933446776328229,0.29462766388461237,0.1698403695000406,0.501544884433492,-0.3317045149334514
CLOUD023,CLOUD019,Batch2,1315080,B20,0.2933446776328229,0.16761202495745897,0,0.4117886071617514,-0.4117886071617514
CLOUD023,CLOUD020,Batch1,1315037,L21,0.5549129410324674,0.1252573736737878,0.5510878545855136,0.6106633770949309,-0.059575522509417334
CLOUD023,CLOUD021,Batch1,1315009,K14,0.5549129410324674,0.19596682885033195,0.022307904158633943,0.6421352405406555,-0.6198273363820216
CLOUD023,CLOUD022,Batch2,1315092,B17,0.2933446776328229,0.10663641520136141,0.08111174134997175,0.3686998679930211,-0.2875881266430494
CLOUD024,CLOUD001,Batch2,1315106,I24,0.9997298976312022,0.027428895551414093,1.0,0.9997373062408641,0.0002626937591359013
CLOUD024,CLOUD002,Batch2,1315085,C13,0.9997298976312022,0,1.0,0.9997298976312022,0.0002701023687977644
CLOUD024,CLOUD003,Batch2,1315069,K22,0.9997298976312022,0.03924587418631666,1.0,0.9997404980347856,0.0002595019652144037
CLOUD024,CLOUD004,Batch1,1315046,I23,0.9995409896263655,0.15465589522323198,1.0,0.9996119782866166,0.00038802171338336855
CLOUD024,CLOUD005,Batch2,1315073,K18,0.9997298976312022,0.007941009642654713,0.9991896928936067,0.9997320425167174,-0.0005423496231107272
CLOUD024,CLOUD006,Batch1,1315047,C24,0.9995409896263655,0.1878139303091107,1.0,0.9996271981686905,0.0003728018313094994
